id,candidate,candidate_confidence,relevant_yn,relevant_yn_confidence,sentiment,sentiment_confidence,subject_matter,subject_matter_confidence,candidate_gold,name,relevant_yn_gold,retweet_count,sentiment_gold,subject_matter_gold,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
1575,Mike Huckabee,1,yes,1,1,1,None of the above,1,,2ward4ward,,1,,,RT @RhondaWatkGwyn: It sure was. #Huckabee delivered his message well.  #ImWithHuck #GOPDebate #th2016 #ccot #tcot #teaparty #pjnet https:/…,,07-08-2015 09:39,6.30E+17,"California, USA",Pacific Time (US & Canada)
1576,Donald Trump,1,yes,1,0,0.6478,None of the above,1,,KollinHoltz,,0,,,"Donald Trump would be a bad President, but an excellent Pro Wrestler. Finishing move: The Trump Card! #GOPDebate",,07-08-2015 09:39,6.30E+17,San Francisco,Alaska
1577,John Kasich,1,yes,1,1,1,LGBT issues,0.6809,,OnTheFitz,,0,,,Follow up question to @JohnKasich: Will you nominate supreme court justices that will uphold marriage equality cases? #GOPDebate,,07-08-2015 09:39,6.30E+17,DC/IN,Eastern Time (US & Canada)
1578,Donald Trump,1,yes,1,1,1,None of the above,1,,EricHiel1,,642,,,RT @ShooterMcGavin_: Donald Trump is the Shooter McGavin of Politicians #GOPDebate,,07-08-2015 09:39,6.30E+17,Coon Rapids MN,
1579,Donald Trump,1,yes,1,0,1,None of the above,0.6882,,auntoona,,0,,,"The media seem to be leaving out the most disturbing comments Trump made to Megan Kelly where he made a veiled threat to her.
#gopdebate",,07-08-2015 09:39,6.30E+17,Small town S.Il. ,
1580,Marco Rubio,1,yes,1,0,0.6744,None of the above,1,,CheryeDavis,,3,,,RT @VerifiedDrunk: I'd love to do a body shot out of Marco Rubio's ears. #GOPDebate,,07-08-2015 09:39,6.30E+17,,Central Time (US & Canada)
1581,Donald Trump,1,yes,1,0,0.6705,FOX News or Moderators,1,,palmaceiahome1,,12,,,"Rush Limbaugh to Megyn Kelly ""I know no Democrat Candidate would be treated the way Megyn Kelly treated Trump."" #FoxNews #GOPDebate",,07-08-2015 09:39,6.30E+17,,Quito
1582,Ted Cruz,1,yes,1,1,1,None of the above,0.6422,,squeek1971,,0,,,"Frank Luntz: #GOPDebate ""Great News for Ted Cruz"" https://t.co/lZWVLuBgNq via @YouTube",,07-08-2015 09:39,6.30E+17,"La Vergne, TN",Central Time (US & Canada)
1583,Ted Cruz,1,yes,1,1,0.6632,FOX News or Moderators,0.6632,,OhOneMoreThing,,3,,,"RT @pondlizard: Ted Cruz reacts to Fox News GOP debate on ""Hannity"" http://t.co/B4LzAIhOk3 via @YouTube #GOPdebate",,07-08-2015 09:39,6.30E+17,"Levy, South Carolina",Eastern Time (US & Canada)
1584,Donald Trump,0.4046,yes,0.6361,1,0.6361,None of the above,0.4046,,ShaunaDeNada,,2,,,"RT @LauraSanthanam: Top 3 #GOPDebate times
Trump 11:06
Bush 8:40
Huck 6:39
MORE RESULTS HERE: http://t.co/o06uCZXFF8",,07-08-2015 09:39,6.30E+17,"Washington, DC",Central Time (US & Canada)
1585,Ted Cruz,1,yes,1,0,1,FOX News or Moderators,1,,great_gold,,52,,,RT @kyleraccio: Fox News must be taking marching orders from RNC by their treatment of Cruz and Trump and Carson. #gopdebate,,07-08-2015 09:39,6.30E+17,,Eastern Time (US & Canada)
1586,No candidate mentioned,0.6896,yes,1,1,0.661,None of the above,1,,Dave_Nemetz,,1,,,The human embodiment of ¯\_(ツ)_/¯ #GOPDebate http://t.co/rUkXAyZMbu,,07-08-2015 09:39,6.30E+17,,Pacific Time (US & Canada)
1587,No candidate mentioned,1,yes,1,1,0.6559,None of the above,1,,dnauerbach13,,1,,,"RT @Sanders4Potus: RT @ABCPolitics: According to @gov, the most-retweeted candidate tweet of the #GOPDebate didn't come from a Republ… http…",,07-08-2015 09:39,6.30E+17,,
1588,No candidate mentioned,1,yes,1,1,0.6522,None of the above,1,,livecut,,0,,,Hope #tcot&amp;#tgdn enjoyed the pander-fest at the #GOPDebate debate last night. How does spoon-fed pap taste? @GOP @BuhByeGOP  @LOLGOP,,07-08-2015 09:39,6.30E+17,"San Francisco, CA, USA",Pacific Time (US & Canada)
1589,No candidate mentioned,1,yes,1,1,0.6774,None of the above,1,,moneyries,,1,,,The 2 most-retweeted presidential candidate Tweets of the #GOPDebate came from Democrats @BernieSanders &amp; @HillaryClinton - Twitter data,,07-08-2015 09:39,6.30E+17,"Brooklyn, NY",Eastern Time (US & Canada)
1590,Donald Trump,1,yes,1,0,1,FOX News or Moderators,1,,MrIanMacIntyre,,1,,,"On the FB post of last night's #GOPdebate, all the comments seem to be attacking Fox News for ""attacking Trump"". 😀😀😀 http://t.co/YuLgjreYvU",,07-08-2015 09:39,6.30E+17,"Toronto, Ontario",
1591,No candidate mentioned,1,yes,1,0,1,Racial issues,0.6705,,jparker521,,79,,,"RT @BrianZahnd: My Native American friends get a kick out of white folks complaining about ""illegals."" #GOPDebate",,07-08-2015 09:39,6.30E+17,"Yukon, OK",
1592,No candidate mentioned,1,yes,1,1,1,None of the above,1,,wbalradio,,1,,,RT @derekahunter: Up next we get #GOPDebate reaction from @dbongino. @WBALRadio and http://t.co/wTDQ8gmvEl,,07-08-2015 09:39,6.30E+17,"Baltimore, MD",Eastern Time (US & Canada)
1593,Donald Trump,1,yes,1,0,1,Immigration,0.6538,,theunwanaumana,,1,,,RT @amandagutterman: Trump wants to treat Mexicans like the white walkers #GOPDebate,,07-08-2015 09:39,6.30E+17,,
1594,No candidate mentioned,1,yes,1,0,1,None of the above,1,,sunnydaejones,,37,,,RT @vohandas: They can argue about Hillary for 1hr but can’t even talk about police brutality for a full minute? #GOPDebate,,07-08-2015 09:39,6.30E+17,GA ~ Paine College ~ KU ,
1595,Ben Carson,0.7097,yes,1,0,0.7097,None of the above,0.6452,,BeforeDarkness,,167,,,"RT @andreagrimes: Carson: I don’t see color, I just see brains 

#gopdebate http://t.co/cyuQBKB3XD",,07-08-2015 09:39,6.30E+17,Beyond the Horizon,
1596,No candidate mentioned,0.423,yes,0.6504,1,0.3278,Immigration,0.423,,EusebiaAq,,0,,,@LatinaLista Who's the real illegal alien #GOPDebate - Farrakhan on Immigration &amp; the Mexican Bor... https://t.co/lkLfFN2LFy via @YouTube,,07-08-2015 09:39,6.30E+17,America,Eastern Time (US & Canada)
1597,No candidate mentioned,1,yes,1,1,0.6724,None of the above,1,,graceweller7,,2,,,RT @jordanbartel: Rodney the Ocean City Lifeguard for president! #GOPDebate,,07-08-2015 09:39,6.30E+17,MobsterAF,
1598,No candidate mentioned,1,yes,1,0,1,None of the above,1,,sixty_bus,,0,,,.@Bipartisanism This was not at all talked about at the #GOPDebate http://t.co/4Wj0ZBZMqe,,07-08-2015 09:39,6.30E+17,the end of the east bay,Pacific Time (US & Canada)
1599,No candidate mentioned,0.45,yes,0.6708,1,0.6708,None of the above,0.2279,,gaydaysLA,,2,,,Instagram: gaydayslosangeles #gopdebate 😂😂😂 gurrlll!! http://t.co/5xsVTuyimP http://t.co/2IrXUpIXKe,,07-08-2015 09:39,6.30E+17,Los Angeles,Tijuana
1600,No candidate mentioned,1,yes,1,0,0.7079,FOX News or Moderators,1,,england498,,94,,,"RT @RWSurferGirl: Bottom Line:

Fox News lost the debate.

All the candidates have more integrity. 

#GOPDebate  🇺🇸",,07-08-2015 09:39,6.30E+17,,Central Time (US & Canada)
1601,Mike Huckabee,1,yes,1,1,0.6842,None of the above,0.6316,,georgehenryw,,3,,,RT @SarahHuckabee: .@BretBaier named @GovMikeHuckabee has one of his “winners” of #GOPDebate —-&gt; https://t.co/OBSveWvo41 #ImWithHuck,,07-08-2015 09:39,6.30E+17,Texas,Central Time (US & Canada)
1602,No candidate mentioned,0.49,yes,0.7,0,0.3889,None of the above,0.49,,SKRDad,,1,,,"RT @MacandGaydos: Mac-#GOPDebate: kinda like prom night. Lots of anticipation, some fun moments, but nothing lasting. Glad I watched but un…",,07-08-2015 09:39,6.30E+17,"Scottsdale, Az",Arizona
1603,Ben Carson,0.4594,yes,0.6778,1,0.3778,FOX News or Moderators,0.256,,R5Glenn,,48,,,"RT @KennedyNation: ""Megyn I could crack your head open and eat your brain."" - Dr Ben Carson #GOPDebate",,07-08-2015 09:39,6.30E+17,,
1604,Donald Trump,0.6818,yes,1,0,1,FOX News or Moderators,1,,WitchyWoman722,,34,,,"RT @renomarky: #GOPDebate #FoxDebate #DonaldTrump #MegynKelly 
To start debate with a loaded sexist question was unfair &amp; disgusting http:/…",,07-08-2015 09:39,6.30E+17,DE.,
1605,No candidate mentioned,1,yes,1,0,0.6602,None of the above,1,,ChileBean15,,0,,,Watching everyone complain about the #GOPDebate last night makes me glad I watched #CriticalRole instead. #Critters #NoContest,,07-08-2015 09:39,6.30E+17,,Pacific Time (US & Canada)
1606,Donald Trump,0.6556,yes,1,0,0.6778,FOX News or Moderators,1,,TSFearadaigh,,18,,,RT @Raddmom: @megynkelly you mean before you crash and burned- you're despicable- never watch your show again- EVER! #GOPDebate @realDonald…,,07-08-2015 09:39,6.30E+17,USA,
1607,No candidate mentioned,1,yes,1,0,0.6739,None of the above,1,,brad_dupee,,0,,,Have a #GOPDebate 'hangover' today.  So much consumed...brain fried.,,07-08-2015 09:39,6.30E+17,www.freeconferencecall.com,Mountain Time (US & Canada)
1608,No candidate mentioned,0.3735,yes,0.6111,1,0.6111,Religion,0.3735,,rosaorosco74,,27,,,"RT @geridynomite: Psalm 33:12

#GOPDebate http://t.co/6hW465gTEn",,07-08-2015 09:39,6.30E+17,,
1609,Donald Trump,1,yes,1,0,0.6703,FOX News or Moderators,1,,McLonergan,,2,,,RT @_HankRearden: .@megynkelly so would you consider Trump part of the 'patriarchy?' Serious question. #GOPDebate,,07-08-2015 09:39,6.30E+17,,
1610,No candidate mentioned,1,yes,1,1,0.6552,Religion,0.6552,,CindyTreadway,,22,,,"RT @stitchkingdom: so quick question.. if God is personally advising all the #GOPDebate candidates, shouldn't they all agree with each othe…",,07-08-2015 09:39,6.30E+17,,Eastern Time (US & Canada)
1611,No candidate mentioned,0.4401,yes,0.6634,0,0.6634,Abortion,0.4401,,Ruzbu,,5,,,RT @ItsShoBoy: #GOPDebate Reveals @GOP Candidates’s Terrifying Fantasies About #Abortion http://t.co/GYjq13nW35 #TNTVote #AINF #tlot #p2 #t…,,07-08-2015 09:39,6.30E+17,"Cincinnati, OH",Arizona
1612,No candidate mentioned,1,yes,1,0,1,None of the above,1,,Ricoleako,,9,,,RT @aubreysitterson: My favorite moment from last night's #GOPDebate http://t.co/Vnc4IslI7q,,07-08-2015 09:39,6.30E+17,,Atlantic Time (Canada)
1613,No candidate mentioned,1,yes,1,1,1,None of the above,0.6934,,jellen805,,814,,,RT @KatiePavlich: Fiorina didn't make a single mistake and made strong arguments with details to back them up. Excellent job. #GOPDebate,,07-08-2015 09:39,6.30E+17,Main St SW via 5th Ave ,
1614,Donald Trump,1,yes,1,0,1,None of the above,0.6903,,talk2jorgelopez,,0,,,"@keder they missed an ""h"" in that. It's supposed to read ""Whiner: Donald Trump"" #GOPDebate",,07-08-2015 09:39,6.30E+17,"Chicago, IL",Central Time (US & Canada)
1615,Donald Trump,1,yes,1,0,1,FOX News or Moderators,0.3587,,PersianPolitik,,1,,,@woodruffbets @thedailybeast And you just proved @realDonaldTrump point on bad journalists from the #GOPDebate can't even describe it right,,07-08-2015 09:39,6.30E+17,,
1616,Donald Trump,1,yes,1,0,1,None of the above,1,,66BookMom,,0,,,"I would say that Trump appeared incompetent in the #GOPDebate, but that wouldn't be very nice.",,07-08-2015 09:39,6.30E+17,,Eastern Time (US & Canada)
1617,No candidate mentioned,1,yes,1,0,0.6735,Abortion,0.696,,taelornagle,,39,,,"RT @NTagouri: Some politicians are so obsessed w protecting rights of fetuses but care nothing about rights of ppl who are alive, strugglin…",,07-08-2015 09:39,6.30E+17,"LI, NY ♐️",Central Time (US & Canada)
1618,No candidate mentioned,1,yes,1,1,1,None of the above,1,,ParisBurned,,5,,,"RT @Russian_Starr: If you're in NYC, turn in to @NY1at 7 p.m. You'll see me discussing NYC politics and the #GOPDebate.",,07-08-2015 09:39,6.30E+17,(Pre-Gentrified) Brooklyn,Eastern Time (US & Canada)
1619,Donald Trump,0.4328,yes,0.6578,1,0.3499,None of the above,0.4328,,greenspaceguy,,0,,,@HuntsmanAbby @SIRIUSXM @PeteDominick @krystalball #GOPDebate  @JonHuntsman https://t.co/AyxbtXwsKR Money Can't Buy Me Love? It Can -D Trump,,07-08-2015 09:39,6.30E+17,Michigan,Central Time (US & Canada)
1620,No candidate mentioned,1,yes,1,0,1,None of the above,1,,Gritty_Greg,,0,,,I for one am shocked that the party whose audience booed an American soldier applauded a rallying cry to be meaner to people. #GOPDebate,,07-08-2015 09:39,6.30E+17,"Ottawa, Canada",Atlantic Time (Canada)
1621,Donald Trump,0.4659,yes,0.6825,1,0.3452,None of the above,0.4659,,Pony_Prof,,0,,,Donald Trump &amp; Hillary Clinton deserve each other. I guess if the parties nominate these 2 phonies then America deserves them too #GOPDebate,,07-08-2015 09:39,6.30E+17,,
1622,No candidate mentioned,1,yes,1,1,0.701,None of the above,1,,stevelu021153,,16,,,"RT @geoffcaldwell: After prime time mess-fest last night, here's a visual thought from the real debate 3 hrs earlier. #GOPDebate #tcot http…",,07-08-2015 09:39,6.30E+17,KNOXVILLE TN USA,Eastern Time (US & Canada)
1623,No candidate mentioned,0.4444,yes,0.6667,0,0.3563,FOX News or Moderators,0.4444,,EscapeVelo,,10,,,"RT @scrowder: Talking all things #GOPDebate. Specifically, the complete massacre that happened at the hands of Carly Fiorina. #LwC",,07-08-2015 09:39,6.30E+17,Twitter,
1624,No candidate mentioned,0.4171,yes,0.6458,0,0.6458,,0.2287,,libertyladyusa,,1,,,"RT @jaxonsl: It was not a debate, it was just a heavily biased Q&amp;A. RT @libertyladyusa: Done! That's it folks! I'm confused LOL 

#GOPDebate",,07-08-2015 09:39,6.30E+17,.... ranchin' in central #TX ,Mountain Time (US & Canada)
1625,Scott Walker,0.3997,yes,0.6322,1,0.6322,None of the above,0.3997,,TxDestination,,0,,,Retrospect. I liked way @ScottWalker was respectfully #listening to other candidates in #gopdebate pictures. Very revealing.,,07-08-2015 09:39,6.30E+17,,Central Time (US & Canada)
1626,Ted Cruz,1,yes,1,1,0.6667,None of the above,1,,hjaussie,,44,,,"RT @KLSouth: Ted #Cruz was the smartest, most articulate man on stage at #GOPDebate - Most Presidential. https://t.co/Umk17vuktJ",,07-08-2015 09:39,6.30E+17,"Yanceyville,NC",
1627,Donald Trump,0.4385,yes,0.6622,0,0.6622,None of the above,0.4385,,airwolf1967,,0,,,@stephenmengland @realDonaldTrump Donald Trump is starting to Implode but I doubt that his supporters even notice. #GOPDebate,,07-08-2015 09:39,6.30E+17,"Spring Branch,Texas",Central Time (US & Canada)
1628,No candidate mentioned,1,yes,1,0,1,Religion,0.6771,,ELDUDEIRENO,,2,,,RT @princessomuch: Yes! And true of most religions: women are unclean sexual distracters &amp; men are hapless victims #religion #GOPDebate htt…,,07-08-2015 09:39,6.30E+17,WWDD (WhatWouldDudeDo),Central Time (US & Canada)
1629,Donald Trump,0.4067,yes,0.6377,1,0.6377,FOX News or Moderators,0.4067,,BAlfadio,,19,,,RT @CNNMoney: #GOPDebate recap: @realDonaldTrump vs. @megynkelly. Who won the night? http://t.co/YwdF7hJgdB By @brianstelter http://t.co/Lz…,,07-08-2015 09:39,6.30E+17,"Bronx, NY",
1630,Mike Huckabee,0.6602,yes,1,0,0.6602,None of the above,1,,NYMediaCritic,,0,,,.@GovMikeHuckabee @FrankLuntz Haha. Dream on. #GOPDebate,,07-08-2015 09:39,6.30E+17,,
1631,No candidate mentioned,1,yes,1,1,0.6638,None of the above,1,,noillusions,,0,,,"So…the #BestandBrightest did not show up on #Cleveland stage but they did show up on #Twitter ?
#GOPClownCar #GOPDebate",,07-08-2015 09:39,6.30E+17,ann arbor mi,Eastern Time (US & Canada)
1632,Donald Trump,0.4025,yes,0.6344,0,0.6344,Abortion,0.4025,,Zionistchuck,,17,,,RT @LilaGraceRose: .@megynkelly asks good question on track record of #pro-abortion position @realDonaldTrump. Answer: obfuscation from #Tr…,,07-08-2015 09:39,6.30E+17,"Phoenix, AZ",Pacific Time (US & Canada)
1633,No candidate mentioned,0.4393,yes,0.6628,0,0.3488,None of the above,0.2312,,MAYONNAISEB0Y,,84,,,RT @PunkHistory: Congratulations to anyone who watched tonight's #GOPDebate and will respond tomorrow by starting a punk rock band.,,07-08-2015 09:39,6.30E+17,,Pacific Time (US & Canada)
1634,No candidate mentioned,1,yes,1,1,0.6667,None of the above,1,,Entalpical,,103,,,RT @JonyIveParody: I haven’t seen a room this white since I filmed my last Apple product video. #GOPDebate,,07-08-2015 09:39,6.30E+17,哈尔滨—青岛(✓)—魔都—帝都,Beijing
1635,Ted Cruz,0.4211,yes,0.6489,0,0.6489,None of the above,0.4211,,EthanRinaldo,,57,,,"RT @Writeintrump: Ted Cruz really looks like a ventriloquist dummy. I'm not going to lie, it's freaking me out.  #GOPDebate",,07-08-2015 09:39,6.30E+17,,Eastern Time (US & Canada)
1636,John Kasich,1,yes,1,1,0.6404,None of the above,0.6404,,WSJThinkTank,,1,,,"RT @rentamob: In #GOPDebate, John Kasich showed himself to be an alternative to Jeb Bush, says @LindaJKillian:  http://t.co/qnNSctIzO7 via …",,07-08-2015 09:39,6.30E+17,"Washington, D.C.",Eastern Time (US & Canada)
1637,No candidate mentioned,1,yes,1,0,1,None of the above,1,,revjaydub,,1,,,Clown show. #GOPDebate http://t.co/uyWu9jQcEx,,07-08-2015 09:39,6.30E+17,"South Portland, Maine",Eastern Time (US & Canada)
1638,No candidate mentioned,1,yes,1,0,0.6941,None of the above,1,,JoMaHoose,,2,,,RT @AJC4others: #GOPDebate  practiced answers R not impressive when u look at what they practice. Ignore what they say it's what they've DO…,,07-08-2015 09:39,6.30E+17,"Pittsburgh, PA",EDT
1639,No candidate mentioned,1,yes,1,0,1,Abortion,1,,JeremyLHeath,,1,,,I'm... is she saying she is regretting having the baby? That's kind of how this reads. #GOPDebate #tcot #prolife  https://t.co/cjy6PQrlS9,,07-08-2015 09:39,6.30E+17,"Evansville, IN",
1640,Scott Walker,0.6667,yes,1,1,1,None of the above,1,,SwagDaddy_McGee,,259,,,RT @ScottWalker: Russia &amp; China know more about @HillaryClinton’s email server than Congress #GOPdebate #Walker16     http://t.co/Sd0cpKGhw1,,07-08-2015 09:39,6.30E+17,Chicago,Central Time (US & Canada)
1641,No candidate mentioned,1,yes,1,0,1,FOX News or Moderators,1,,dan_alphabet,,2,,,RT @elanazak: Here's why Fox News wasn't streaming #GOPDebate last night: http://t.co/7soOwGIuno http://t.co/wX5gO1thNu,,07-08-2015 09:39,6.30E+17,"Lutefisk Land, MN",Eastern Time (US & Canada)
1642,No candidate mentioned,0.3989,yes,0.6316,0,0.6316,None of the above,0.3989,,PiperDewn,,0,,,the #GOPDebate : for whatever Ailes you..,,07-08-2015 09:39,6.30E+17,under the stairs..i mean stars,Pacific Time (US & Canada)
1643,No candidate mentioned,1,yes,1,0,1,None of the above,1,,jhthm,,50,,,"RT @dccommonsense: ""Our leaders are stupid! Our politicians are stupid! Well, it's a popular message. Even I liked it. #GOPDebate",,07-08-2015 09:38,6.30E+17,Alberta,Central Time (US & Canada)
1644,No candidate mentioned,1,yes,1,1,0.6674,None of the above,1,,KF_BP,,0,,,Check out http://t.co/k1hbpWGv6w for a fresh political perspective! #blog #blogger #finchley1959 We update constantly! #GOPDebate,,07-08-2015 09:38,6.30E+17,"London, United Kingdom",
1645,No candidate mentioned,1,yes,1,0,1,None of the above,1,,PunmasterP,,0,,,The first GOP deuschbait day ends with no winners... anywhere. #GOPDebate,,07-08-2015 09:38,6.30E+17,,Eastern Time (US & Canada)
1646,No candidate mentioned,1,yes,1,0,1,None of the above,1,,EndiveG,,0,,,#TheWorstPartOfDepressionIs not even the #GOPDebate results or watching the #GOPClownCar crash will make me smile...,,07-08-2015 09:38,6.30E+17,Pacific NW ,
1647,No candidate mentioned,1,yes,1,0,1,Racial issues,0.686,,afroricanpoet,,18,,,RT @somethingwithin: And to think this is the party of Abraham Lincoln. Slavery would be alive and well if left to these folks. #GOP2015 #G…,,07-08-2015 09:38,6.30E+17,"Citrus Heights, CA",
1648,No candidate mentioned,0.4541,yes,0.6739,0,0.6739,FOX News or Moderators,0.4541,,AAmerican4USA,,0,,,#FOXNEWS focus groups are just as biased as the 3 Stooges who moderated the #GOPDebate. #FOXNEWS will lose viewers. #CNN #MSNBC #CBS #ABC,,07-08-2015 09:38,6.30E+17,ALABAMA,
1649,Ben Carson,1,yes,1,1,1,None of the above,0.6947,,KatieFrasher,,0,,,The #GOPDebate PROVED why @RealBenCarson is here for good.... @rfrasher90 #Neurosurgery #Deserving #POTUS #Genius http://t.co/2fF3OmzjSM,,07-08-2015 09:38,6.30E+17,OHIO,
